Index,B cells,Epithelial cells,Mast cells,Myeloids,Stromal cells,T cells
CEP85L,0.06324014,0.01306656,0.0093624145,0.02923405,0.1827074,0.06486745
CEP89,0.01712472,0.19986294,0.0069520334,0.025844328,0.14290538,0.0143127525
CEP95,0.040651515,0.26511675,0.013083529,0.03254356,0.09675063,0.026406597
CEP97,0.017010417,0.046034764,0.010636035,0.0027173061,0.033139154,0.004756418
CEPT1,0.070147656,0.19326824,0.01790769,0.066583075,0.093538016,0.02489575
CERCAM,0.161531,0.04812755,0.015810952,0.025970634,1.4195821,0.0020043638
CERK,0.05854402,0.1729828,0.03592403,0.090416424,0.1465517,0.10884016
CERKL,0.00026205057,0.0066444227,0.006573223,0.00023740527,0.00029557737,6.3983985e-05
CERS1,0.00019782533,0.0022942454,0.0074756313,0.00060322776,0.007580623,5.0167775e-05
CERS2,0.11009281,0.8566733,0.071461,0.15012607,0.4807624,0.084121965
CERS3,0.0001531571,7.629318e-05,0.052327793,0.00020346681,0.0003274485,8.2881445e-05
CERS4,0.07929881,0.018880017,0.0474819,0.0108707715,0.13095205,0.032231476
CERS5,0.059196573,0.14691685,0.023729408,0.07558315,0.21777704,0.07208032
CERS6,0.015983472,1.2894647,0.025699276,0.19500642,0.10226582,0.015799897
CES1,0.002838219,0.05317212,0.008936345,0.04946231,0.5310196,0.00061274145
CES2,0.052996747,2.1263943,0.01910743,0.051933613,0.15215449,0.028183756
CES3,0.005171933,0.13880439,0.006437044,0.0025164192,0.0014743967,0.00027449377
CES4A,0.008884845,0.036799703,0.006818991,0.008547486,0.014549574,0.0046839383
CETN2,0.108080015,1.2084993,0.04175909,0.15600659,0.6508703,0.056072555
CETN3,0.026090713,0.305402,0.013638509,0.032283295,0.24388179,0.008634251
CETP,0.000787905,0.00057372113,0.007246305,0.0026098425,0.052395634,0.00019334654
CFAP157,0.00031889815,0.009609244,0.0062970943,0.00027292987,0.0031946304,0.0002781279
CFAP161,0.00015127534,0.000953846,0.006191613,0.0009043374,0.0019384882,3.9395934e-05
CFAP20,0.1159766,0.68696386,0.059808798,0.08061451,0.80829895,0.15647025
CFAP206,0.00013767197,0.00034845693,0.0076870713,0.00024125146,0.002734682,5.0282382e-05
CFAP221,0.0001666906,0.00013622781,0.0077460688,0.0001653674,0.0021188485,4.6669367e-05
CFAP36,0.07436448,0.7572745,0.05350557,0.06768042,0.55293715,0.08723556
CFAP43,0.0002687273,0.0034977742,0.0065406044,0.00025823814,0.0014108864,5.985392e-05
CFAP44,0.0049442393,0.04841185,0.0061764275,0.00051024323,0.01827239,0.0013302163
CFAP45,0.00418313,0.022540752,0.0061904388,0.0015984662,0.0061105546,0.00024839723
CFAP46,0.00018503818,0.0034914804,0.006371696,0.00035047342,0.005246304,6.063435e-05
CFAP47,0.0001605676,9.465221e-05,0.16889137,0.00029830047,0.00026034788,7.109539e-05
CFAP52,0.00011767529,0.00100918,0.008162109,0.00016674922,0.0005694807,5.7464033e-05
CFAP53,0.0007436259,0.01346787,0.005712612,0.00084613945,0.008837938,0.00013323834
CFAP54,0.031226425,0.0022701942,0.0374844,0.00037664326,0.007948014,0.0005172681
CFAP57,0.00030473314,0.0004542781,0.0071854107,0.0002376837,0.001405551,0.00030090896
CFAP58,0.0001617811,0.0002820633,0.0068870466,0.00036336688,0.0014234644,4.712862e-05
CFAP61,0.00013457137,0.0017329075,0.014751422,0.004693128,0.00022927471,5.809987e-05
CFAP65,0.00039196084,0.03629731,0.005718959,0.00027636148,0.00066293456,7.3908646e-05
CFAP69,0.0011566705,0.035125174,0.012278243,0.000266861,0.031202095,7.912267e-05
CFAP70,0.0027731818,0.009455212,0.0070908265,0.00044767882,0.0068300166,0.0004459772
CFAP73,0.00056323316,0.0045873174,0.007648105,0.0015703173,0.00031500845,0.00033996277
CFAP74,0.00043636365,0.0024094079,0.005842599,0.00054329034,0.009864782,0.00016593905
CFAP97,0.098936625,0.4866379,0.077786736,0.072475694,0.36116412,0.07250658
CFAP99,0.00026527236,0.0027221194,0.0064768028,0.0004967604,0.00019941339,8.654294e-05
CFB,0.0049396497,0.088999614,0.006018264,0.009728828,0.11455706,0.00016580567
CFD,0.34460962,0.53835034,0.15058208,1.1113012,28.99975,0.057612214
CFDP1,0.15589741,1.989606,0.046992533,0.22769535,0.8239408,0.13619019
CFH,0.012753337,0.0018826379,0.0323606,0.025052126,2.5611978,0.0055391146
CFHR1,0.00017229725,0.00015777719,0.12662444,0.00026141087,0.018833986,7.799442e-05
CFHR3,0.00012916024,0.00016665856,0.009567419,0.0001667923,0.0038675403,6.112963e-05
CFI,0.0011293322,0.045765877,0.005924457,0.0016030162,0.4195293,0.00011021317
CFL1,3.1434712,28.964626,2.0168161,9.964337,12.761674,4.486392
CFL2,0.17406453,0.058804218,0.01370156,0.014996697,0.40816706,0.02571923
CFLAR,0.89292103,1.370993,0.09653827,2.3470771,1.0622011,0.44206592
CFLAR-AS1,0.0046247705,0.092569746,0.006332432,0.021911908,0.0046022683,0.0003111359
CFP,0.0005326039,0.0048276437,0.006688212,0.39897132,0.01758147,0.005742113
CFTR,0.0025333615,0.72049654,0.0059770695,0.002728024,0.0034124157,0.0007488538
CGA,0.0005434951,0.000830715,0.115812756,0.0094226375,0.009520868,0.0413937
CGB7,0.00012642585,0.00015417278,0.010818827,0.00024382761,0.00033640792,5.627611e-05
CGGBP1,0.21005508,0.6344252,0.14103736,0.21948063,0.48297647,0.18080707
CGN,0.003751027,0.39027616,0.005577763,0.003380809,0.005615036,0.0007074467
CGNL1,0.00028256074,0.03188568,0.0061330656,0.00023047176,0.047909,7.166118e-05
CGREF1,0.0012795872,0.28925177,0.006212593,0.0015608738,0.038051143,0.00015687151
CGRRF1,0.054598313,0.14047882,0.065897554,0.04814951,0.17569406,0.070494376
CH25H,0.001150303,0.00034031912,0.007745694,0.044355985,0.3167712,0.010424976
CHAC1,0.07622626,0.13859977,0.007509618,0.001854405,0.043108452,0.00082577206
CHAC2,0.038930457,0.11911254,0.008954146,0.011195231,0.015554925,0.017624222
CHAD,0.00039738964,0.00013505924,0.009674775,0.00017971527,0.00020296757,6.81409e-05
CHADL,0.0026078906,0.030628657,0.006052095,0.004204683,0.050631925,0.00018334755
CHAF1A,0.026470976,0.2265403,0.0064630136,0.10944948,0.054913808,0.014275183
CHAF1B,0.0009035669,0.10929154,0.0066675297,0.0038471455,0.021895729,0.0027385817
CHAMP1,0.030800458,0.24960577,0.024312472,0.03948157,0.0688532,0.018071402
CHCHD1,0.19486418,1.5359957,0.07379089,0.2610304,0.4549817,0.12266773
CHCHD10,1.3289032,7.428311,0.23908569,1.2488323,1.2858424,0.31382847
CHCHD2,3.2273507,26.509192,1.2900337,4.055829,6.46821,2.1268132
CHCHD3,0.12670803,1.6568693,0.09084682,0.21676561,0.43562573,0.07471336
CHCHD4,0.021873817,0.27826175,0.030996202,0.0316087,0.08686378,0.009959038
CHCHD5,0.19039783,1.4280142,0.06031926,0.3330636,0.6258066,0.11805201
CHCHD6,0.04263577,0.56579113,0.010369524,0.060365546,0.10832763,0.009684529
CHCHD7,0.35781595,1.4337975,0.10944152,0.38650137,0.371447,0.21005297
CHD1,0.3270528,0.64894533,0.21777989,0.4121049,0.6532296,0.42969438
CHD1L,0.032675568,0.34451267,0.018940309,0.0629882,0.118978225,0.024917962
CHD2,0.36113638,0.6634547,0.26631704,0.27277493,0.33438015,0.24591157
CHD3,0.016568609,0.28917068,0.08696002,0.09376149,0.51287943,0.08421173
CHD4,0.2045907,1.1834496,0.15293321,0.29066873,0.7733375,0.1486507
CHD5,0.00015108829,0.0037138734,0.007239986,0.0001880929,0.000828522,7.984612e-05
CHD6,0.124242134,0.4321971,0.06543012,0.07891646,0.29097107,0.083752275
CHD7,0.113775596,0.60719115,0.0298324,0.017746665,0.12886974,0.041724678
CHD8,0.035767607,0.19221571,0.029167889,0.043479834,0.1178712,0.031287495
CHD9,0.28326908,0.54418886,0.05973146,0.25030792,0.7493199,0.07459352
CHDH,0.007309448,0.41098866,0.006012729,0.0042571845,0.011677869,0.0012928252
CHEK1,0.015068331,0.2966247,0.014012936,0.025192555,0.051252592,0.011348968
CHEK2,0.011130345,0.15034775,0.0063216737,0.020970803,0.07868158,0.0017161743
CHERP,0.1059341,0.42490518,0.046125513,0.0598344,0.18349919,0.078897975
CHFR,0.06100521,0.0996623,0.017846463,0.08319846,0.12364877,0.05089865
CHGA,0.0044334987,0.13489388,0.08524735,0.0072717457,0.006271272,0.00016159564
CHGB,0.00037283235,0.0070833694,0.30913344,0.00069235865,0.0017680835,0.0017447869
CHI3L1,0.0034427992,0.021206636,0.009484729,0.3734069,1.1299828,0.0005193938
CHI3L2,0.09834916,0.0005648052,0.009019172,0.013318355,0.19908535,0.038696267
CHIC1,0.010883451,0.050794587,0.014474945,0.002214399,0.03735857,0.0075641316
CHIC2,0.11640621,0.48175958,0.052522365,0.23478328,0.636221,0.14752185
CHID1,0.5718297,1.1466985,0.0976423,0.2379947,0.8917283,0.06883421
CHIT1,0.0065797726,0.00017261406,0.048461728,0.0104835285,0.0004562492,0.00031935095
CHKA,0.059774965,0.5904241,0.07952135,0.08217232,0.1056396,0.023846012
CHKB,0.024708187,0.04219616,0.009790963,0.03382123,0.08751299,0.019885805
CHL1,0.0045420616,0.00028668155,0.0067440136,0.0002636499,0.17014739,7.979202e-05
CHM,0.023228832,0.14721605,0.019388163,0.058171377,0.124198124,0.015739864
CHML,0.010836747,0.16471495,0.010338019,0.12022344,0.043343704,0.0025371737
CHMP1A,0.08961839,0.8403402,0.043749794,0.15663001,0.35239238,0.09680512
CHMP1B,0.9914293,1.9020149,0.5955455,3.6312811,1.3130317,0.690461
CHMP2A,0.5321989,3.4861157,0.25079617,0.9397007,1.6474973,0.35012427
CHMP2B,0.20292968,2.010991,0.11017049,0.3350448,0.5997665,0.16869459
CHMP3,0.15304129,1.6397022,0.25415534,0.29811728,0.93343997,0.103711985
CHMP4A,0.37817708,1.2274213,0.1921376,0.5099926,0.6803687,0.38439852
CHMP4B,0.6136321,6.0525236,0.24925753,1.1025264,1.3144283,0.16639249
CHMP4C,0.025823815,0.97217584,0.010680721,0.0060800766,0.018208772,0.0010947264
CHMP5,0.20094715,2.1912794,0.07827012,0.7045798,1.4705439,0.16622484
CHMP6,0.039793205,0.20826843,0.013249978,0.08023627,0.24270609,0.055031903
CHMP7,0.06805243,0.18988281,0.019486057,0.04703258,0.13636154,0.056724768
CHN1,0.003965925,0.015903674,0.0076513644,0.004563409,0.66815495,0.14981732
CHN2,0.0021803097,0.18762887,0.084184304,0.059540436,0.030959524,0.010576737
CHODL,0.00910955,0.00013864053,0.022655316,0.00023670288,0.027504014,0.00048198158
CHORDC1,0.22461833,0.72583663,0.129271,0.23206352,0.385375,0.24384946
CHP1,0.23664153,1.704433,0.14478563,0.41722837,0.6369947,0.11421084
CHP2,0.005703316,0.27647477,0.006126364,0.00045471697,0.006904895,0.0002406418
CHPF,0.62401587,1.1568754,0.018761322,0.038514625,0.80766416,0.027280854
CHPF2,0.12589274,0.24602444,0.028252617,0.058679312,0.25620618,0.031592466
CHPT1,0.28552577,1.7828152,0.109173,0.21390216,0.34347796,0.05061866
CHRAC1,0.15565977,0.5459736,0.06141245,0.11624539,0.2597786,0.15111767
CHRD,0.0010806742,0.004603065,0.0068841726,0.0005251294,0.110772595,8.2434024e-05
CHRDL1,0.00041652165,0.00013907469,0.007898621,0.00026018225,0.15579881,9.418564e-05
CHRDL2,0.00015650842,0.00032601572,0.020782841,0.0006866061,0.072253466,6.464275e-05
CHRFAM7A,0.00015652679,0.003003369,0.0059449826,0.0010380768,0.0014688901,6.0996917e-05
CHRM1,0.00012849951,0.0011887612,0.006638734,0.00019629436,0.00033505345,5.1385396e-05
CHRM2,0.00017028721,6.204079e-05,0.010319614,0.00018429502,0.0072440216,5.5133227e-05
CHRM3,0.00055999676,0.12539595,0.0061889356,0.000844268,0.009364354,0.00023271186
CHRM3-AS2,0.0006205753,0.0012122573,0.006173151,0.0013558334,0.00094499794,0.079337075
CHRNA1,0.028924255,0.0002920268,0.0100149475,0.00051105866,0.012197638,0.00669005
CHRNA10,0.000930746,0.008418704,0.010891178,0.0063557033,0.009195107,0.001270504
CHRNA3,0.00012521564,0.00022729031,0.007811611,0.0003605956,0.015791705,5.1774947e-05
CHRNA5,0.00877833,0.12176196,0.007239496,0.0008763572,0.01134026,0.004712952
CHRNA7,0.00013527395,0.0052507697,0.006741801,0.00018869816,0.0006642623,6.037175e-05
CHRNB1,0.033038072,0.069405586,0.00951378,0.017030615,0.08851742,0.013478291
CHRNB2,0.00014920962,0.00011002414,0.090361714,0.00021290962,0.00023259837,6.1164865e-05
CHRNB4,0.00011994951,0.0028025587,0.0068099923,0.00017189099,0.00019930524,7.3407326e-05
CHRNE,0.020902872,0.003057909,0.041996855,0.07438022,0.012243474,0.01788441
CHST1,0.00042247525,0.00016836882,0.014436664,0.00073854526,0.10385503,6.305771e-05
CHST10,0.009947727,0.0008130761,0.0064541297,0.0044905297,0.02915305,0.0073334286
CHST11,0.19753776,0.004921738,0.12600116,0.4502388,0.25733876,0.18461022
CHST12,0.2967661,0.18093957,0.07268691,0.06259836,0.46824804,0.2234847
CHST13,0.0001577797,0.043823365,0.044907276,0.050967094,0.0006783323,7.542773e-05
CHST14,0.009601974,0.035220537,0.0060285646,0.010517501,0.22334693,0.0035250275
CHST15,0.1254612,0.026140472,0.022096505,0.115413144,0.15256526,0.00072516315
CHST2,0.4738665,0.0010087098,0.06365324,0.17772311,0.11750633,0.019713748
CHST3,0.00024871534,0.016777035,0.01203645,0.00033047705,0.07897951,0.00013289237
CHST4,0.00013114454,0.011566123,0.007224536,0.00016933652,0.00025806282,5.2585256e-05
CHST5,0.00038938917,0.009877395,0.007244533,0.00021503269,0.00025306345,6.0683655e-05
CHST6,0.00021443778,0.0073051387,0.007749621,0.0008905655,0.016967358,0.00012577586
CHST7,0.021628903,0.030034307,0.009863855,0.08031374,0.14010242,0.048063613
CHST8,0.00012169115,0.0002069083,0.007355915,0.00027112165,0.008761876,5.0568797e-05
CHST9,0.00020371247,6.776967e-05,0.012688474,0.0001841738,0.008013333,5.8331574e-05
CHSY1,0.034333114,0.11116525,0.05081431,0.10433622,0.4012022,0.014716379
CHSY3,0.00027990685,0.0004338774,0.0056975437,0.00028108162,0.04076913,5.998108e-05
CHTF18,0.00578412,0.14731568,0.014888741,0.009315439,0.02617433,0.004242051
CHTF8,0.108876295,0.510559,0.02937438,0.105232514,0.25535622,0.050717384
CHTOP,0.20369196,1.146949,0.06430145,0.19348605,0.5057647,0.14221793
CHUK,0.024356868,0.18243021,0.0089447675,0.057569213,0.061520413,0.029073551
CHURC1,0.19317701,0.99943125,0.1077579,0.34372798,0.9221804,0.20391306
CIAO1,0.09988852,0.6189628,0.054629378,0.11999179,0.24911563,0.07113987
CIAPIN1,0.03677604,0.5757568,0.018594686,0.073377654,0.2619552,0.040650222
CIART,0.00036334473,0.009298493,0.006566187,0.0029249757,0.028231641,0.00042286585
CIB1,0.72001874,5.92136,0.29767013,1.587499,1.3590937,1.0584301
CIB2,0.009399485,0.1135111,0.006397597,0.010063732,0.0749419,0.0008177172
CIB3,0.001625173,0.00010120595,0.006463479,0.00039221512,0.00019995373,7.586047e-05
CIB4,0.00015350341,0.0025865461,0.07254603,0.00019961773,0.0012395445,5.2979314e-05
CIC,0.03225404,0.1837422,0.023761913,0.05163506,0.17556083,0.02106098
CIDEA,0.00013196481,6.925358e-05,0.02519511,0.0001738373,0.0011837821,5.3181207e-05
CIDEB,0.012009081,0.020213658,0.0060882266,0.025429027,0.03743026,0.0105150165
CIDEC,0.0002698283,0.023148058,0.0147329215,0.0017789983,0.00038482223,0.00011083679
CIITA,0.023370946,0.018982762,0.0059076156,0.14043918,0.011325749,0.0008610721
CILP,0.0027640474,0.0006040071,0.0075059775,0.0005235542,0.3922381,7.692043e-05
CILP2,0.00021424632,0.0078083957,0.008177342,0.00029488988,0.044379212,0.0005257289
CINP,0.1004557,0.5595941,0.04739919,0.15709467,0.2966062,0.050255373
CIPC,0.0059141745,0.12917504,0.006239621,0.022844218,0.037980597,0.0022872766
CIR1,0.24348482,0.81155753,0.053011164,0.19715233,0.56760615,0.18879312
CIRBP,4.515791,3.7410474,1.5793496,1.8173426,4.966334,1.8813254
CIRBP-AS1,0.00040825136,0.0035933175,0.007618072,0.0024971133,0.0034609574,7.574099e-05
CISD1,0.1074023,1.8734372,0.013478053,0.18563521,0.88333964,0.069975846
CISD2,0.7127857,1.7899852,0.071259715,0.7560114,0.57810676,0.26743555
CISD3,0.08457808,3.2648032,0.061093584,0.5023691,0.50905657,0.11850746
CISH,0.0025975665,0.14197227,0.006292785,0.020653585,0.067648344,0.029249018
CIT,0.0006095497,0.09030873,0.0070086373,0.006335209,0.039582588,0.00085592683
CITED1,0.0015093018,0.047822498,0.008729013,0.0014736499,0.0061979946,6.3730025e-05
CITED2,1.4250762,0.72073585,0.27808157,0.77453303,1.2490861,0.54492074
CITED4,0.006265739,0.5538721,0.0062484066,0.026339466,0.21961057,0.010982838
CIZ1,0.0654002,0.6077881,0.018317066,0.063252084,0.24326569,0.033271536
CKAP2,0.065391585,0.3136256,0.019497499,0.035418723,0.055987608,0.05881535
CKAP2L,0.00029535004,0.055785067,0.0070991567,0.0047536334,0.009389072,0.0053459383
CKAP4,0.26800528,0.9764514,0.010395738,0.101651356,1.0649145,0.007554892
CKAP5,0.012695392,0.33831495,0.031532943,0.05218096,0.10031815,0.008013786
CKB,0.26736197,11.935561,0.05677881,0.15161009,0.49647373,0.056146126
CKLF,0.42552984,1.6774249,0.8949802,1.485329,0.7264274,0.78495115
CKM,0.00016222672,0.011169577,0.007589224,0.011111684,0.004085726,7.403107e-05
CKMT1A,0.0036375101,0.57226163,0.011713537,0.0028399848,0.001866549,0.0004754266
CKMT1B,0.0034670515,0.5229522,0.006513185,0.0026048892,0.0054500476,0.00047279653
CKMT2,0.00030827816,0.13673991,0.0071282964,0.0003659097,0.011328723,0.00012678778
CKMT2-AS1,0.008724356,0.025580123,0.010365323,0.0013099147,0.042228375,0.0047256877
CKS1B,0.13920213,2.7639732,0.073689826,0.28274658,0.57139736,0.09748462
CKS2,0.5055816,5.778261,0.631026,1.1523898,1.1601877,0.36457983
CLASP1,0.023311555,0.1239876,0.013178808,0.03449133,0.12443382,0.027236618
CLASP2,0.048834108,0.14784287,0.04196332,0.08814447,0.12042567,0.03157039
CLASRP,0.101495765,0.33921537,0.008784052,0.06759528,0.17603044,0.0414173
CLC,0.00026000192,0.00061262975,0.044952914,0.0002305926,0.0004595016,9.846366e-05
CLCA1,0.016253801,0.68457085,0.053728003,0.0074621406,0.017158324,0.0011940575
CLCA2,0.00013824429,0.00061078556,0.007631112,0.00017036837,0.0006927043,4.8724716e-05
CLCA4,0.020444587,0.06944714,0.039946184,0.001800506,0.017294819,0.0011129187
CLCC1,0.08519576,0.14147033,0.014629628,0.02618026,0.09609952,0.005061633
CLCF1,0.025201406,0.19436713,0.01666748,0.06452245,0.1076789,0.0043403734
CLCN1,0.00012355961,0.007570341,0.008435983,0.0013083196,0.0002807883,8.907158e-05
CLCN2,0.0039762445,0.1577462,0.0061311405,0.001251437,0.012402093,0.0006722366
CLCN3,0.04695594,0.7383317,0.13976301,0.09348394,0.17178944,0.021324137
CLCN4,0.0059883595,0.05527861,0.0061992165,0.0055680503,0.007638637,7.275951e-05
CLCN5,0.002478086,0.1569651,0.006047926,0.03728785,0.034392174,0.0004630658
CLCN6,0.012897318,0.059830487,0.005525868,0.025337962,0.04855478,0.002135344
CLCN7,0.04372375,0.27704898,0.043630227,0.16978227,0.16200778,0.016069546
CLCNKA,0.00019363289,0.00013889978,0.009556927,0.00023465711,0.0005550549,5.3277345e-05
CLCNKB,0.00015796804,0.00025733732,0.007918403,0.00017985131,0.0010662137,4.9085964e-05
CLDN1,0.0047000363,0.744219,0.005405914,0.059753567,0.043899793,0.00094634335
CLDN10,0.00013588912,0.02103022,0.048419822,0.0003513826,0.0034607486,7.972603e-05
CLDN10-AS1,0.00012475098,0.00043977814,0.008588703,0.00017181391,0.00024728014,4.458057e-05
CLDN11,0.0011745669,0.0033056892,0.00792572,0.003274802,0.2828707,0.00015474357
CLDN12,0.012939858,0.46534956,0.006279038,0.014666485,0.08520886,0.0008161358
CLDN14,0.030546987,0.027767673,0.010164648,0.0031662658,0.034327306,8.849138e-05
CLDN15,0.015888378,0.5177849,0.02661337,0.011749249,0.10258878,0.013671808
CLDN16,0.00020534567,0.010752843,0.0064252536,0.00042458263,0.00034854456,6.4723026e-05
CLDN18,0.00031245116,0.03792018,0.15666479,0.000335583,0.001310162,7.117365e-05
CLDN2,0.0017178819,0.50854677,0.0077569042,0.0007497478,0.0026127666,0.00015751083
CLDN23,0.012884939,0.45306286,0.0074395826,0.034298643,0.08694852,0.0007305443
CLDN3,0.3351971,33.497093,0.059054103,0.26555988,0.32451597,0.107210696
CLDN4,0.5221806,40.29645,0.06593566,0.5074401,0.5943003,0.1977463
CLDN5,0.017902588,0.0076426333,0.011458564,0.0025030784,4.2171392,0.002289278
CLDN7,0.0738631,9.44202,0.018973667,0.14677626,0.09865381,0.027118318
CLDN8,0.000903066,0.00820785,0.07726458,0.00023061543,0.0007031537,8.00483e-05
CLDN9,0.00022045444,0.059291646,0.0070522,0.00044549225,0.0002643282,7.321636e-05
CLDND1,0.3304128,0.44590944,0.08346671,0.2285479,0.5127023,0.3678154
CLDND2,0.007874001,0.1268899,0.015221891,0.01435393,0.024870198,0.0012136523
CLEC10A,0.001990233,0.002953795,0.0075444584,0.69537145,0.002013127,0.00016794069
CLEC11A,0.011328124,0.27294016,0.015205716,0.3238484,2.0720687,0.0048221657
CLEC12A,0.00014821762,0.0010286664,0.11073389,0.20378052,0.0064145606,0.0046253754
CLEC12B,0.0001506565,7.426541e-05,0.012358578,0.0009165508,0.0001932514,5.702309e-05
CLEC14A,0.002718152,0.0011919552,0.0067609954,0.00097054546,1.1192894,0.00017388733
CLEC16A,0.0100469235,0.091713,0.020223103,0.021372987,0.039144896,0.008018381
CLEC18A,0.00061836257,0.00887025,0.007842932,0.0025270353,0.0056290627,0.0004032054
CLEC18B,0.00028378627,0.00058500504,0.0061690933,0.0002437866,0.0020520717,6.3341904e-05
CLEC1A,0.0003885134,0.00016532016,0.012631303,0.014335122,0.05604804,6.772919e-05
CLEC2B,0.45179832,0.039406836,0.18914513,1.0501667,1.7124805,0.8369335
CLEC2D,0.27023557,0.0585301,0.013356935,0.0731899,0.08866714,0.96458584
CLEC2L,0.00017380604,0.00053620315,0.011250865,0.00018831657,0.002868275,4.510942e-05
CLEC3B,0.0037375444,0.00015084754,0.0072665983,0.0005002819,0.24812114,0.00015865643
CLEC4A,0.0039694696,0.007433337,0.011182946,0.5575765,0.008521187,0.0003765414
CLEC4D,0.000118996126,0.00016856562,0.006323892,0.08291632,0.003911148,9.416133e-05
CLEC4E,0.00031182243,0.0039487733,0.0063845213,0.60807043,0.005373164,0.0002489674
CLEC4F,0.00015394784,7.3427604e-05,0.028684014,0.010113248,0.00048822383,5.5928453e-05
CLEC4G,0.00024709097,5.5443532e-05,0.009909108,0.018384302,0.004134847,6.298158e-05
CLEC5A,0.0002754624,0.0031836948,0.005681324,0.54462314,0.0025244066,0.00014575079
CLEC6A,0.00012589067,8.009309e-05,0.008370204,0.022240961,0.00026039354,4.9293754e-05
CLEC7A,0.0015444494,0.0074570067,0.0064284294,1.0508193,0.04405533,0.017576998
CLEC9A,0.0003170167,9.6100746e-05,0.14618069,0.027597979,0.00056098466,7.298938e-05
CLECL1,0.36873394,0.0010223557,0.048876744,0.1389565,0.0057883183,0.059577625
CLGN,0.0033686731,0.009944911,0.02680554,0.00075510476,0.002514029,5.692945e-05
CLHC1,0.0014452268,0.044089705,0.007129326,0.0039318707,0.02224574,0.00044439398
CLIC1,1.9060394,19.729837,2.634926,3.9882553,5.17787,1.4202482
CLIC2,0.026166411,0.011184016,0.01136906,0.15649156,0.5014063,0.00034493176
CLIC3,0.031355713,0.5330613,0.008033446,0.120668,0.12412194,0.17553668
CLIC4,0.37525907,0.3011809,0.077600025,0.3623183,1.5042788,0.00415033
CLIC5,0.010739337,0.2816408,0.0064757704,0.001157162,0.02736431,0.02551729
CLIC6,0.00015988768,0.0074796076,0.007232105,0.0015841383,0.041819513,6.0909926e-05
CLINT1,0.19704197,0.7854553,0.047286253,0.1570656,0.29564795,0.088805646
CLIP1,0.12402975,0.47651634,0.04954798,0.17554341,0.42828414,0.110339664
CLIP2,0.013646535,0.28915966,0.015566637,0.057860248,0.15823883,0.0018863142
CLIP3,0.00045020352,0.0041332482,0.0072290218,0.0011534366,0.11888358,0.00015797037
CLIP4,0.042453956,0.006875095,0.009485854,0.050441436,0.049413703,0.026120117
CLK1,0.9129331,1.3098955,0.46012932,0.8434292,1.2706385,0.668502
CLK2,0.0150561845,0.064334564,0.0058426317,0.014501747,0.036710832,0.005402263
CLK3,0.1319842,0.50019586,0.06116297,0.11659867,0.26482475,0.09838785
CLK4,0.130954,0.14960404,0.014288421,0.053843424,0.1944529,0.09261071
CLLU1,0.00022883693,0.001783517,0.02939736,0.0013970565,0.00020740012,6.2421364e-05
CLLU1OS,0.0016030312,0.007908296,0.017302658,0.013265003,0.00020626339,4.9615246e-05
CLMN,0.0865611,0.45037064,0.029989058,0.071262725,0.13040096,0.00041891026
CLMP,0.0009917752,0.0036798115,0.0064692977,0.0011779864,0.54192334,0.00063426734
CLN3,0.082606845,0.79867685,0.078566164,0.14803779,0.22272146,0.06639757
CLN5,0.08646041,0.27286032,0.06628133,0.12959997,0.31047744,0.04033607
CLN6,0.14477958,0.61275214,0.013297463,0.12570381,0.13369446,0.02932275
CLN8,0.062445905,0.25647178,0.03008078,0.33690938,0.2241216,0.08151921
CLNK,0.0076157483,0.0032810166,0.076581806,0.00041977523,0.00035117738,0.010811153
CLNS1A,0.28736103,2.4727716,0.16977651,0.35924006,0.6695958,0.22233886
CLOCK,0.029373309,0.3880262,0.009733136,0.041208632,0.16166273,0.008395942
CLP1,0.024646388,0.13271676,0.024346491,0.014203936,0.05288076,0.02700054
CLPB,0.021637097,0.13568291,0.0063750716,0.052477032,0.03859492,0.004075276
CLPP,0.25078088,1.781595,0.018236866,0.23770197,0.6010445,0.18605177
CLPSL2,0.00015751387,0.0025240125,0.006737921,0.00022707059,0.00024098568,5.0042578e-05
CLPTM1,0.23884234,0.770468,0.046983395,0.22111945,0.47785723,0.087633945
CLPTM1L,0.382446,0.8277455,0.023871182,0.143794,0.23963241,0.033928644
CLPX,0.049503017,0.3598814,0.025605336,0.04583932,0.12779802,0.03888208
CLRN3,0.0054966747,0.64905,0.005487019,0.0043577296,0.0056701708,0.00073146186
CLSPN,0.005627502,0.17323838,0.008812676,0.01935981,0.04107341,0.021287985
CLSTN1,0.070382014,0.82489693,0.023944307,0.08141855,0.46145776,0.06292246
CLSTN2,0.00020601948,0.0038260515,0.012549957,0.00022423766,0.018019754,7.2992705e-05
CLSTN2-AS1,0.0001589558,9.222329e-05,0.062324338,0.000205717,0.00024113219,5.8442965e-05
CLSTN3,0.012378544,0.07030908,0.00688566,0.003131443,0.18894605,0.030466689
CLTA,0.37526146,7.3361597,0.18533419,1.3882685,2.6443758,0.2836135
CLTB,0.36658737,4.374341,0.19086914,0.6092531,1.6567471,0.34857193
CLTC,0.09223696,1.3523034,0.08704975,0.4913996,0.6134201,0.060830005
CLTCL1,0.00028584513,0.015533139,0.006197496,0.0016494603,0.01655012,0.000108981585
CLU,0.038084418,0.42065015,2.4261875,0.033874508,3.724802,0.032733172
CLUAP1,0.007813422,0.1773357,0.006290387,0.011076801,0.17620738,0.011166643
